"","actual_t1_cover","game_id","t1_team","t2_team","pred_t1_cp","pred_t1_cover","actual_t1_win","pred_t1_wp","pred_t1_win","actual_over","pred_op","pred_over","t1_book_spread","book_over_under","week","season","t1_home","neutral_site","t1_conference","t2_conference","t1_moneyline","t2_moneyline","spread_correct","spread_winnings","naive_spread_winnings","cover_confidence","t1_ml_prob","t2_ml_prob","pred_t1_ml_value","pred_t2_ml_value","pred_t1_ml_bet","pred_t2_ml_bet","ml_correct","ml_winnings","naive_ml_winnings","ml_value","ou_correct","ou_winnings","naive_ou_winnings","ou_confidence"
"1706",1,401415632,"Navy","Tulsa",0.6124,1,1,0.4361,0,1,0.4498,0,4.5,46,6,2022,1,0,"American Athletic","American Athletic",165,-195,1,1.909090909,0.954545455,0.1124,0.377358491,0.661016949,0.058741509,-0.097116949,1,0,1,2.65,1.325,0.058741509,0,0,0.954545455,0.0502
"1707",0,401415234,"New Mexico","Wyoming",0.3483,0,0,0.3174,0,1,0.3766,0,3,37,6,2022,1,0,"Mountain West","Mountain West",145,-170,1,1.909090909,0.954545455,0.1517,0.408163265,0.62962963,-0.090763265,0.05297037,0,1,1,1.588235294,0.794117647,0.05297037,0,0,0.954545455,0.1234
"1708",0,401416615,"Northern Illinois","Toledo",0.3661,0,0,0.2075,0,1,0.3,0,6.5,59,6,2022,1,0,"Mid-American","Mid-American",190,-230,1,1.909090909,0.954545455,0.1339,0.344827586,0.696969697,-0.137327586,0.095530303,0,1,1,1.434782609,0.717391304,0.095530303,0,0,0.954545455,0.2
"1709",0,401405107,"Northwestern","Wisconsin",0.5117,1,0,0.206,0,1,0.3992,0,10,44.5,6,2022,1,0,"Big Ten","Big Ten",300,-400,0,0,0.954545455,0.0117,0.25,0.8,-0.044,-0.006,0,0,0,1,0.625,-0.006,0,0,0.954545455,0.1008
"1710",0,401404091,"Oklahoma State","Texas Tech",0.4986,0,1,0.7679,1,1,0.4327,0,-11.5,65.5,6,2022,1,0,"Big 12","Big 12",-350,275,1,1.909090909,0.954545455,0.0014,0.777777778,0.266666667,-0.009877778,-0.034566667,0,0,0,1,0.642857143,-0.009877778,0,0,0.954545455,0.0673
"1711",1,401411135,"Pittsburgh","Virginia Tech",0.5729,1,1,0.8834,1,1,0.4309,0,-14.5,42,6,2022,1,0,"ACC","ACC",-650,450,1,1.909090909,0.954545455,0.0729,0.866666667,0.181818182,0.016733333,-0.065218182,1,0,1,1.153846154,0.576923077,0.016733333,0,0,0.954545455,0.0691
"1712",1,401415236,"San José State","UNLV",0.642,1,1,0.8176,1,0,0.2313,0,-6.5,51.5,6,2022,1,0,"Mountain West","Mountain West",-210,175,1,1.909090909,0.954545455,0.142,0.677419355,0.363636364,0.140180645,-0.181236364,1,0,1,1.476190476,0.738095238,0.140180645,1,1.909090909,0.954545455,0.2687
"1713",1,401404011,"UCLA","Utah",0.5314,1,1,0.5743,1,1,0.3144,0,3,64.5,6,2022,1,0,"Pac-12","Pac-12",165,-195,1,1.909090909,0.954545455,0.0314,0.377358491,0.661016949,0.196941509,-0.235316949,1,0,1,2.65,1.325,0.196941509,0,0,0.954545455,0.1856
"1714",1,401404012,"USC","Washington State",0.3891,0,1,0.7821,1,0,0.5477,1,-12.5,64.5,6,2022,1,0,"Pac-12","Pac-12",-550,NA,0,0,0.954545455,0.1109,0.846153846,NA,-0.064053846,NA,0,NA,0,NA,0.590909091,NA,0,0,0.954545455,0.0477
"1715",0,401426582,"UTSA","Western Kentucky",0.5068,1,1,0.5927,1,0,0.4079,0,-6.5,72.5,6,2022,1,0,"Conference USA","Conference USA",-250,210,0,0,0.954545455,0.0068,0.714285714,0.322580645,-0.121585714,0.084719355,0,1,0,0,0.7,0.084719355,1,1.909090909,0.954545455,0.0921
"1716",1,401416619,"Akron","Central Michigan",0.448,0,0,0.287,0,0,0.4985,0,12,60.5,7,2022,1,0,"Mid-American","Mid-American",390,-550,0,0,0.954545455,0.052,0.204081633,0.846153846,0.082918367,-0.133153846,1,0,0,0,0.590909091,0.082918367,1,1.909090909,0.954545455,0.0015
"1717",0,401404153,"Ball State","UConn",0.4306,0,1,0.5182,1,0,0.5098,1,-9.5,47.5,7,2022,1,0,"Mid-American","FBS Independents",-360,280,1,1.909090909,0.954545455,0.0694,0.782608696,0.263157895,-0.264408696,0.218642105,0,1,0,0,0.638888889,0.218642105,0,0,0.954545455,0.0098
"1718",1,401416622,"Bowling Green","Miami (OH)",0.4522,0,1,0.3605,0,0,0.3402,0,7,45,7,2022,1,0,"Mid-American","Mid-American",210,-250,0,0,0.954545455,0.0478,0.322580645,0.714285714,0.037919355,-0.074785714,1,0,1,3.1,1.55,0.037919355,1,1.909090909,0.954545455,0.1598
"1719",0,401426348,"Coastal Carolina","Old Dominion",0.4513,0,0,0.8669,1,1,0.5708,1,-11.5,58.5,7,2022,1,0,"Sun Belt","Sun Belt",-450,335,1,1.909090909,0.954545455,0.0487,0.818181818,0.229885057,0.048718182,-0.096785057,1,0,0,0,2.175,0.048718182,1,1.909090909,0.954545455,0.0708
"1720",1,401415238,"Colorado State","Utah State",0.329,0,0,0.0711,0,0,0.4816,0,14,45.5,7,2022,1,0,"Mountain West","Mountain West",275,-350,0,0,0.954545455,0.171,0.266666667,0.777777778,-0.195566667,0.151122222,0,1,1,1.285714286,0.642857143,0.151122222,1,1.909090909,0.954545455,0.0184
"1721",1,401411137,"Duke","North Carolina",0.4212,0,0,0.3218,0,1,0.4485,0,7,70,7,2022,1,0,"ACC","ACC",180,-220,0,0,0.954545455,0.0788,0.357142857,0.6875,-0.035342857,-0.0093,0,0,0,1,0.727272727,-0.0093,0,0,0.954545455,0.0515
"1722",0,401415637,"East Carolina","Memphis",0.5461,1,1,0.6082,1,1,0.4589,0,-5.5,62.5,7,2022,1,0,"American Athletic","American Athletic",-175,150,0,0,0.954545455,0.0461,0.636363636,0.4,-0.028163636,-0.0082,0,0,0,1,0.785714286,-0.0082,0,0,0.954545455,0.0411
"1723",0,401416620,"Eastern Michigan","Northern Illinois",0.5008,1,0,0.7429,1,0,0.4912,0,-3.5,64.5,7,2022,1,0,"Mid-American","Mid-American",-165,140,0,0,0.954545455,8e-04,0.622641509,0.416666667,0.120258491,-0.159566667,1,0,0,0,1.2,0.120258491,1,1.909090909,0.954545455,0.0088
"1724",0,401403917,"Florida","LSU",0.5279,1,0,0.4553,0,1,0.5204,1,-2,51.5,7,2022,1,0,"SEC","SEC",-135,115,0,0,0.954545455,0.0279,0.574468085,0.465116279,-0.119168085,0.079583721,0,1,1,2.15,1.075,0.079583721,1,1.909090909,0.954545455,0.0204
"1725",0,401426585,"Florida Atlantic","Rice",0.5094,1,1,0.6278,1,0,0.4141,0,-4,54.5,7,2022,1,0,"Conference USA","Conference USA",-210,175,0,0,0.954545455,0.0094,0.677419355,0.363636364,-0.049619355,0.008563636,0,1,0,0,0.738095238,0.008563636,1,1.909090909,0.954545455,0.0859
"1726",1,401426584,"Florida International","UTSA",0.474,0,0,0.0592,0,0,0.418,0,33.5,63.5,7,2022,1,0,"Conference USA","Conference USA",NA,NA,0,0,0.954545455,0.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.909090909,0.954545455,0.082
"1727",1,401415239,"Fresno State","San José State",0.449,0,1,0.3227,0,0,0.5021,1,7,47,7,2022,1,0,"Mountain West","Mountain West",210,-250,0,0,0.954545455,0.051,0.322580645,0.714285714,0.000119355,-0.036985714,1,0,1,3.1,1.55,0.000119355,0,0,0.954545455,0.0021
"1728",1,401403918,"Georgia","Vanderbilt",0.5219,1,1,0.9326,1,0,0.2874,0,-37.5,56.5,7,2022,1,0,"SEC","SEC",NA,NA,1,1.909090909,0.954545455,0.0219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.909090909,0.954545455,0.2126
"1729",1,401426349,"Georgia Southern","James Madison",0.5053,1,1,0.3272,0,1,0.41,0,13,67.5,7,2022,1,0,"Sun Belt","Sun Belt",295,-390,1,1.909090909,0.954545455,0.0053,0.253164557,0.795918367,0.074035443,-0.123118367,1,0,1,3.95,1.975,0.074035443,0,0,0.954545455,0.09
"1730",1,401415240,"Hawai'i","Nevada",0.5438,1,1,0.4014,0,0,0.4805,0,6.5,51.5,7,2022,1,0,"Mountain West","Mountain West",170,-200,1,1.909090909,0.954545455,0.0438,0.37037037,0.666666667,0.03102963,-0.068066667,1,0,1,2.7,1.35,0.03102963,1,1.909090909,0.954545455,0.0195
"1731",1,401405112,"Illinois","Minnesota",0.5504,1,1,0.5215,1,0,0.5277,1,4.5,40,7,2022,1,0,"Big Ten","Big Ten",170,-200,1,1.909090909,0.954545455,0.0504,0.37037037,0.666666667,0.15112963,-0.188166667,1,0,1,2.7,1.35,0.15112963,0,0,0.954545455,0.0277
"1732",1,401405114,"Indiana","Maryland",0.4566,0,0,0.1745,0,1,0.4902,0,11,63.5,7,2022,1,0,"Big Ten","Big Ten",300,-400,0,0,0.954545455,0.0434,0.25,0.8,-0.0755,0.0255,0,1,1,1.25,0.625,0.0255,0,0,0.954545455,0.0098
"1733",1,401403919,"Kentucky","Mississippi State",0.4876,0,1,0.4316,0,0,0.4431,0,3.5,50.5,7,2022,1,0,"SEC","SEC",155,-180,0,0,0.954545455,0.0124,0.392156863,0.642857143,0.039443137,-0.074457143,1,0,1,2.55,1.275,0.039443137,1,1.909090909,0.954545455,0.0569
"1734",1,401405115,"Michigan","Penn State",0.5157,1,1,0.6429,1,1,0.4672,0,-7,49,7,2022,1,0,"Big Ten","Big Ten",-280,230,1,1.909090909,0.954545455,0.0157,0.736842105,0.303030303,-0.093942105,0.054069697,0,1,0,0,0.678571429,0.054069697,0,0,0.954545455,0.0328
"1735",1,401405116,"Michigan State","Wisconsin",0.4103,0,1,0.3999,0,1,0.4979,0,7,49.5,7,2022,1,0,"Big Ten","Big Ten",180,-220,0,0,0.954545455,0.0897,0.357142857,0.6875,0.042757143,-0.0874,1,0,1,2.8,1.4,0.042757143,0,0,0.954545455,0.0021
"1736",0,401426587,"Middle Tennessee","Western Kentucky",0.463,0,0,0.3422,0,0,0.4846,0,7.5,67.5,7,2022,1,0,"Conference USA","Conference USA",220,-270,1,1.909090909,0.954545455,0.037,0.3125,0.72972973,0.0297,-0.07192973,1,0,0,0,0.685185185,0.0297,1,1.909090909,0.954545455,0.0154
"1737",0,401404016,"Notre Dame","Stanford",0.5588,1,0,0.921,1,0,0.5569,1,-16.5,53.5,7,2022,1,0,"FBS Independents","Pac-12",-750,500,0,0,0.954545455,0.0588,0.882352941,0.166666667,0.038647059,-0.087666667,1,0,0,0,3,0.038647059,0,0,0.954545455,0.0569
"1738",1,401404015,"Oregon State","Washington State",0.4761,0,1,0.5554,1,0,0.4431,0,-3,51.5,7,2022,1,0,"Pac-12","Pac-12",-165,140,0,0,0.954545455,0.0239,0.622641509,0.416666667,-0.067241509,0.027933333,0,1,0,0,0.803030303,0.027933333,1,1.909090909,0.954545455,0.0569
"1739",0,401426350,"South Alabama","UL Monroe",0.5901,1,1,0.936,1,1,0.4599,0,-17,51,7,2022,1,0,"Sun Belt","Sun Belt",-950,600,0,0,0.954545455,0.0901,0.904761905,0.142857143,0.031238095,-0.078857143,1,0,1,1.105263158,0.552631579,0.031238095,0,0,0.954545455,0.0401
"1740",0,401415636,"South Florida","Tulane",0.3793,0,0,0.135,0,1,0.5185,1,12,55,7,2022,1,0,"American Athletic","American Athletic",300,-400,1,1.909090909,0.954545455,0.1207,0.25,0.8,-0.115,0.065,0,1,1,1.25,0.625,0.065,1,1.909090909,0.954545455,0.0185
"1741",0,401415241,"Air Force","Boise State",0.4603,0,0,0.5203,1,0,0.4213,0,-2.5,46.5,8,2022,1,0,"Mountain West","Mountain West",-175,150,1,1.909090909,0.954545455,0.0397,0.636363636,0.4,-0.116063636,0.0797,0,1,1,2.5,1.25,0.0797,1,1.909090909,0.954545455,0.0787
"1742",1,401403922,"Alabama","Mississippi State",0.5038,1,1,0.9257,1,0,0.4877,0,-21,61.5,8,2022,1,0,"SEC","SEC",-1600,800,1,1.909090909,0.954545455,0.0038,0.941176471,0.111111111,-0.015476471,-0.036811111,0,0,0,1,0.53125,-0.015476471,1,1.909090909,0.954545455,0.0123
"1743",1,401426353,"App State","Georgia State",0.5005,1,1,0.6687,1,0,0.5564,1,-9.5,60,8,2022,1,0,"Sun Belt","Sun Belt",-400,300,1,1.909090909,0.954545455,5e-04,0.8,0.25,-0.1313,0.0813,0,1,0,0,0.625,0.0813,0,0,0.954545455,0.0564
"1744",1,401404140,"Army","UL Monroe",0.5378,1,1,0.6772,1,1,0.414,0,-6.5,55.5,8,2022,1,0,"FBS Independents","Sun Belt",-280,230,1,1.909090909,0.954545455,0.0378,0.736842105,0.303030303,-0.059642105,0.019769697,0,1,0,0,0.678571429,0.019769697,0,0,0.954545455,0.086
"1745",0,401416624,"Ball State","Eastern Michigan",0.4711,0,0,0.4636,0,0,0.6471,1,-2.5,57.5,8,2022,1,0,"Mid-American","Mid-American",-135,115,1,1.909090909,0.954545455,0.0289,0.574468085,0.465116279,-0.110868085,0.071283721,0,1,1,2.15,1.075,0.071283721,0,0,0.954545455,0.1471
"1746",1,401404096,"Baylor","Kansas",0.5724,1,1,0.8463,1,1,0.381,0,-10.5,56.5,8,2022,1,0,"Big 12","Big 12",-400,300,1,1.909090909,0.954545455,0.0724,0.8,0.25,0.0463,-0.0963,1,0,1,1.25,0.625,0.0463,0,0,0.954545455,0.119
"1747",1,401416626,"Buffalo","Toledo",0.4673,0,1,0.4196,0,1,0.3467,0,7,56,8,2022,1,0,"Mid-American","Mid-American",250,-300,0,0,0.954545455,0.0327,0.285714286,0.75,0.133885714,-0.1696,1,0,1,3.5,1.75,0.133885714,0,0,0.954545455,0.1533
"1748",1,401404019,"California","Washington",0.4843,0,0,0.2196,0,0,0.3811,0,7.5,54.5,8,2022,1,0,"Pac-12","Pac-12",250,-300,0,0,0.954545455,0.0157,0.285714286,0.75,-0.066114286,0.0304,0,1,1,1.333333333,0.666666667,0.0304,1,1.909090909,0.954545455,0.1189
"1749",0,401426588,"Charlotte","Florida International",0.4718,0,0,0.8424,1,0,0.4876,0,-13.5,63.5,8,2022,1,0,"Conference USA","Conference USA",-650,450,1,1.909090909,0.954545455,0.0282,0.866666667,0.181818182,-0.024266667,-0.024218182,0,0,0,1,2.75,-0.024218182,1,1.909090909,0.954545455,0.0124
"1750",0,401411142,"Clemson","Syracuse",0.5003,1,1,0.8973,1,0,0.4644,0,-14,50,8,2022,1,0,"ACC","ACC",-575,400,0,0,0.954545455,3e-04,0.851851852,0.2,0.045448148,-0.0973,1,0,1,1.173913043,0.586956522,0.045448148,1,1.909090909,0.954545455,0.0356
"1751",0,401415242,"Colorado State","Hawai'i",0.3842,0,1,0.3253,0,0,0.4673,0,-6,46,8,2022,1,0,"Mountain West","Mountain West",-195,165,1,1.909090909,0.954545455,0.1158,0.661016949,0.377358491,-0.335716949,0.297341509,0,1,0,0,0.756410256,0.297341509,1,1.909090909,0.954545455,0.0327
"1752",1,401415642,"East Carolina","UCF",0.4237,0,1,0.3794,0,0,0.3014,0,5.5,63.5,8,2022,1,0,"American Athletic","American Athletic",175,-210,0,0,0.954545455,0.0763,0.363636364,0.677419355,0.015763636,-0.056819355,1,0,1,2.75,1.375,0.015763636,1,1.909090909,0.954545455,0.1986
"1753",0,401411141,"Georgia Tech","Virginia",0.5714,1,0,0.6648,1,0,0.555,1,-3.5,48,8,2022,1,0,"ACC","ACC",-150,130,0,0,0.954545455,0.0714,0.6,0.434782609,0.0648,-0.099582609,1,0,0,0,1.15,0.0648,0,0,0.954545455,0.055
"1754",0,401426355,"James Madison","Marshall",0.5016,1,0,0.5778,1,0,0.4278,0,-9.5,48.5,8,2022,1,0,"Sun Belt","Sun Belt",-340,270,0,0,0.954545455,0.0016,0.772727273,0.27027027,-0.194927273,0.15192973,0,1,1,3.7,1.85,0.15192973,1,1.909090909,0.954545455,0.0722
"1755",1,401403923,"LSU","Ole Miss",0.5892,1,1,0.5441,1,1,0.4015,0,0,64,8,2022,1,0,"SEC","SEC",-125,NA,1,1.909090909,0.954545455,0.0892,0.555555556,NA,-0.011455556,NA,0,NA,0,NA,0.9,NA,0,0,0.954545455,0.0985
"1756",1,401426590,"Louisiana Tech","Rice",0.4439,0,0,0.3983,0,1,0.4068,0,3,57,8,2022,1,0,"Conference USA","Conference USA",130,-150,0,0,0.954545455,0.0561,0.434782609,0.6,-0.036482609,0.0017,0,1,1,1.666666667,0.833333333,0.0017,0,0,0.954545455,0.0932
"1757",1,401411143,"Louisville","Pittsburgh",0.5464,1,1,0.5526,1,0,0.5101,1,-1.5,55,8,2022,1,0,"ACC","ACC",-140,120,1,1.909090909,0.954545455,0.0464,0.583333333,0.454545455,-0.030733333,-0.007145455,0,0,0,1,0.857142857,-0.007145455,0,0,0.954545455,0.0101
"1758",0,401405118,"Maryland","Northwestern",0.4723,0,1,0.8956,1,1,0.4325,0,-14.5,51,8,2022,1,0,"Big Ten","Big Ten",-575,400,1,1.909090909,0.954545455,0.0277,0.851851852,0.2,0.043748148,-0.0956,1,0,1,1.173913043,0.586956522,0.043748148,0,0,0.954545455,0.0675
"1759",0,401416627,"Miami (OH)","Western Michigan",0.5296,1,0,0.766,1,0,0.5084,1,-7,44,8,2022,1,0,"Mid-American","Mid-American",-230,190,0,0,0.954545455,0.0296,0.696969697,0.344827586,0.069030303,-0.110827586,1,0,0,0,1.45,0.069030303,0,0,0.954545455,0.0084
"1760",0,401403924,"Missouri","Vanderbilt",0.4438,0,1,0.8657,1,0,0.3962,0,-14,49,8,2022,1,0,"SEC","SEC",-650,450,1,1.909090909,0.954545455,0.0562,0.866666667,0.181818182,-0.000966667,-0.047518182,0,0,0,1,0.576923077,-0.000966667,1,1.909090909,0.954545455,0.1038
"1761",0,401415245,"Nevada","San Diego State",0.4228,0,0,0.3737,0,0,0.634,1,7.5,36,8,2022,1,0,"Mountain West","Mountain West",240,-290,1,1.909090909,0.954545455,0.0772,0.294117647,0.743589744,0.079582353,-0.117289744,1,0,0,0,0.672413793,0.079582353,0,0,0.954545455,0.134
"1762",0,401404128,"Notre Dame","UNLV",0.6081,1,1,0.9248,1,1,0.4418,0,-26,46.5,8,2022,1,0,"FBS Independents","Mountain West",-5000,1300,0,0,0.954545455,0.1081,0.980392157,0.071428571,-0.055592157,0.003771429,0,1,0,0,0.51,0.003771429,0,0,0.954545455,0.0582
"1763",1,401404098,"Oklahoma State","Texas",0.5447,1,1,0.3804,0,1,0.3475,0,6.5,58.5,8,2022,1,0,"Big 12","Big 12",170,-200,1,1.909090909,0.954545455,0.0447,0.37037037,0.666666667,0.01002963,-0.047066667,1,0,1,2.7,1.35,0.01002963,0,0,0.954545455,0.1525
"1764",1,401404021,"Oregon","UCLA",0.5392,1,1,0.6956,1,1,0.4331,0,-7,70.5,8,2022,1,0,"Pac-12","Pac-12",-230,190,1,1.909090909,0.954545455,0.0392,0.696969697,0.344827586,-0.001369697,-0.040427586,0,0,0,1,0.717391304,-0.001369697,0,0,0.954545455,0.0669
"1765",0,401426354,"South Alabama","Troy",0.5299,1,0,0.6261,1,0,0.4797,0,-3,47,8,2022,1,0,"Sun Belt","Sun Belt",-165,140,0,0,0.954545455,0.0299,0.622641509,0.416666667,0.003458491,-0.042766667,1,0,0,0,1.2,0.003458491,1,1.909090909,0.954545455,0.0203
"1766",1,401403925,"South Carolina","Texas A&M",0.5261,1,1,0.6118,1,1,0.4975,0,3,44.5,8,2022,1,0,"SEC","SEC",135,-160,1,1.909090909,0.954545455,0.0261,0.425531915,0.615384615,0.186268085,-0.227184615,1,0,1,2.35,1.175,0.186268085,0,0,0.954545455,0.0025
"1767",1,401415638,"Temple","Tulsa",0.5605,1,0,0.2212,0,0,0.5941,1,13.5,53.5,8,2022,1,0,"American Athletic","American Athletic",335,-450,1,1.909090909,0.954545455,0.0605,0.229885057,0.818181818,-0.008685057,-0.039381818,0,0,0,1,0.611111111,-0.008685057,0,0,0.954545455,0.0941
"1768",1,401404099,"Texas Tech","West Virginia",0.4809,0,1,0.7485,1,0,0.3388,0,-5,65.5,8,2022,1,0,"Big 12","Big 12",-280,230,0,0,0.954545455,0.0191,0.736842105,0.303030303,0.011657895,-0.051530303,1,0,1,1.357142857,0.678571429,0.011657895,1,1.909090909,0.954545455,0.1612
"1769",0,401416631,"Akron","Miami (OH)",0.5046,1,0,0.3044,0,0,0.3874,0,9,51.5,9,2022,1,0,"Mid-American","Mid-American",270,-340,0,0,0.954545455,0.0046,0.27027027,0.772727273,0.03412973,-0.077127273,1,0,0,0,0.647058824,0.03412973,1,1.909090909,0.954545455,0.1126
"1770",1,401404022,"Arizona","USC",0.5281,1,0,0.1265,0,1,0.3684,0,14,74,9,2022,1,0,"Pac-12","Pac-12",500,-750,1,1.909090909,0.954545455,0.0281,0.166666667,0.882352941,-0.040166667,-0.008852941,0,0,0,1,0.566666667,-0.008852941,0,0,0.954545455,0.1316
"1771",0,401426363,"Arkansas State","South Alabama",0.3446,0,0,0.1932,0,0,0.5222,1,9,52,9,2022,1,0,"Sun Belt","Sun Belt",305,-410,1,1.909090909,0.954545455,0.1554,0.24691358,0.803921569,-0.05371358,0.002878431,0,1,1,1.243902439,0.62195122,0.002878431,0,0,0.954545455,0.0222
"1772",0,401415645,"BYU","East Carolina",0.6506,1,0,0.5198,1,0,0.3633,0,-3.5,64,9,2022,1,0,"FBS Independents","American Athletic",-150,130,0,0,0.954545455,0.1506,0.6,0.434782609,-0.0802,0.045417391,0,1,1,2.3,1.15,0.045417391,1,1.909090909,0.954545455,0.1367
"1773",1,401415246,"Boise State","Colorado State",0.5631,1,1,0.946,1,1,0.3787,0,-25,42.5,9,2022,1,0,"Mountain West","Mountain West",-8000,1450,1,1.909090909,0.954545455,0.0631,0.987654321,0.064516129,-0.041654321,-0.010516129,0,0,0,1,0.50625,-0.010516129,0,0,0.954545455,0.1213
"1774",0,401404024,"California","Oregon",0.4711,0,0,0.1183,0,1,0.4202,0,16.5,56.5,9,2022,1,0,"Pac-12","Pac-12",525,-800,1,1.909090909,0.954545455,0.0289,0.16,0.888888889,-0.0417,-0.007188889,0,0,0,1,0.5625,-0.007188889,0,0,0.954545455,0.0798
"1775",1,401416630,"Eastern Michigan","Toledo",0.4277,0,0,0.3721,0,0,0.373,0,4,54,9,2022,1,0,"Mid-American","Mid-American",265,-330,0,0,0.954545455,0.0723,0.273972603,0.76744186,0.098127397,-0.13954186,1,0,0,0,0.651515152,0.098127397,1,1.909090909,0.954545455,0.127
"1776",1,401426595,"Florida Atlantic","UAB",0.5107,1,1,0.4622,0,0,0.5298,1,4.5,45,9,2022,1,0,"Conference USA","Conference USA",200,-240,1,1.909090909,0.954545455,0.0107,0.333333333,0.705882353,0.128866667,-0.168082353,1,0,1,3,1.5,0.128866667,0,0,0.954545455,0.0298
"1777",1,401426594,"Florida International","Louisiana Tech",0.5934,1,1,0.4651,0,1,0.4277,0,6.5,57,9,2022,1,0,"Conference USA","Conference USA",200,-240,1,1.909090909,0.954545455,0.0934,0.333333333,0.705882353,0.131766667,-0.170982353,1,0,1,3,1.5,0.131766667,0,0,0.954545455,0.0723
"1778",1,401411147,"Florida State","Georgia Tech",0.5218,1,1,0.9133,1,1,0.5441,1,-23.5,48,9,2022,1,0,"ACC","ACC",-2800,1100,1,1.909090909,0.954545455,0.0218,0.965517241,0.083333333,-0.052217241,0.003366667,0,1,0,0,0.517857143,0.003366667,1,1.909090909,0.954545455,0.0441
"1779",0,401415248,"Fresno State","San Diego State",0.5485,1,1,0.6825,1,1,0.4689,0,-10.5,44.5,9,2022,1,0,"Mountain West","Mountain West",-390,295,0,0,0.954545455,0.0485,0.795918367,0.253164557,-0.113418367,0.064335443,0,1,0,0,0.628205128,0.064335443,0,0,0.954545455,0.0311
"1780",1,401426361,"Georgia State","Old Dominion",0.555,1,1,0.5657,1,0,0.498,0,-3.5,54,9,2022,1,0,"Sun Belt","Sun Belt",-180,155,1,1.909090909,0.954545455,0.055,0.642857143,0.392156863,-0.077157143,0.042143137,0,1,0,0,0.777777778,0.042143137,1,1.909090909,0.954545455,0.002
"1781",1,401415247,"Hawai'i","Wyoming",0.4576,0,0,0.2208,0,0,0.4033,0,11.5,50.5,9,2022,1,0,"Mountain West","Mountain West",325,-435,0,0,0.954545455,0.0424,0.235294118,0.813084112,-0.014494118,-0.033884112,0,0,0,1,0.614942529,-0.014494118,1,1.909090909,0.954545455,0.0967
"1782",0,401415643,"Houston","South Florida",0.6581,1,1,0.9357,1,1,0.4608,0,-17.5,59,9,2022,1,0,"American Athletic","American Athletic",-1100,650,0,0,0.954545455,0.1581,0.916666667,0.133333333,0.019033333,-0.069033333,1,0,1,1.090909091,0.545454545,0.019033333,0,0,0.954545455,0.0392
"1783",1,401405122,"Iowa","Northwestern",0.4209,0,1,0.7174,1,1,0.4631,0,-11.5,37.5,9,2022,1,0,"Big Ten","Big Ten",-430,320,0,0,0.954545455,0.0791,0.811320755,0.238095238,-0.093920755,0.044504762,0,1,0,0,0.61627907,0.044504762,0,0,0.954545455,0.0369
"1784",0,401404100,"Iowa State","Oklahoma",0.5085,1,0,0.4872,0,0,0.4861,0,1.5,58,9,2022,1,0,"Big 12","Big 12",NA,NA,0,0,0.954545455,0.0085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.909090909,0.954545455,0.0139
"1785",1,401404102,"Kansas State","Oklahoma State",0.5391,1,1,0.6397,1,0,0.3965,0,-2.5,57.5,9,2022,1,0,"Big 12","Big 12",-130,110,1,1.909090909,0.954545455,0.0391,0.565217391,0.476190476,0.074482609,-0.115890476,1,0,1,1.769230769,0.884615385,0.074482609,1,1.909090909,0.954545455,0.1035
"1786",1,401411148,"Louisville","Wake Forest",0.5013,1,1,0.4951,0,1,0.4323,0,3,66,9,2022,1,0,"ACC","ACC",180,-220,1,1.909090909,0.954545455,0.0013,0.357142857,0.6875,0.137957143,-0.1826,1,0,1,2.8,1.4,0.137957143,0,0,0.954545455,0.0677
"1787",0,401409242,"Massachusetts","New Mexico State",0.4063,0,0,0.316,0,0,0.5248,1,1,39,9,2022,1,0,"FBS Independents","FBS Independents",125,-145,1,1.909090909,0.954545455,0.0937,0.444444444,0.591836735,-0.128444444,0.092163265,0,1,1,1.689655172,0.844827586,0.092163265,0,0,0.954545455,0.0248
"1788",0,401405125,"Michigan","Michigan State",0.4865,0,1,0.9042,1,0,0.4504,0,-22.5,55,9,2022,1,0,"Big Ten","Big Ten",-2500,1050,1,1.909090909,0.954545455,0.0135,0.961538462,0.086956522,-0.057338462,0.008843478,0,1,0,0,0.52,0.008843478,1,1.909090909,0.954545455,0.0496
"1789",1,401405123,"Minnesota","Rutgers",0.467,0,1,0.8685,1,0,0.5417,1,-14,40.5,9,2022,1,0,"Big Ten","Big Ten",-600,425,0,0,0.954545455,0.033,0.857142857,0.19047619,0.011357143,-0.05897619,1,0,1,1.166666667,0.583333333,0.011357143,0,0,0.954545455,0.0417
"1790",0,401411146,"NC State","Virginia Tech",0.6377,1,1,0.8409,1,1,0.5205,1,-13.5,39,9,2022,1,0,"ACC","ACC",-585,410,0,0,0.954545455,0.1377,0.854014599,0.196078431,-0.013114599,-0.036978431,0,0,0,1,0.585470085,-0.013114599,1,1.909090909,0.954545455,0.0205
"1791",0,401415646,"Navy","Temple",0.5316,1,1,0.8816,1,1,0.4598,0,-14.5,41.5,9,2022,1,0,"American Athletic","American Athletic",-600,425,0,0,0.954545455,0.0316,0.857142857,0.19047619,0.024457143,-0.07207619,1,0,1,1.166666667,0.583333333,0.024457143,0,0,0.954545455,0.0402
